,OrderID,ProductID,Quantity
1506,6139,10,7
1507,397,3,25
1508,5945,249,4
1509,2619,201,5
1510,5961,147,1
1511,5322,155,2
1512,7338,162,6
1513,2463,145,9
1514,15291,126,1
1515,12559,14,6
1516,12149,125,9
1517,2609,15,8
1518,13777,41,7
1519,1503,233,5
1520,10546,178,4
1521,5741,179,5
1522,13120,235,7
1523,6669,209,8
1524,4394,77,9
1525,10436,82,5
1526,10202,147,4
1527,1631,79,4
1528,6490,110,4
1529,15044,32,6
1530,11529,138,2
1531,2164,22,22
1532,4644,248,6
1533,14267,208,8
1534,249,74,3
1535,15726,50,9
1536,5180,226,9
1537,3414,57,8
1538,787,12,10
1539,1293,247,8
1540,14375,174,2
1541,6028,113,6
1542,5367,146,7
1543,5763,205,6
1544,10948,200,5
1545,8772,212,6
1546,1915,92,3
1547,6492,223,9
1548,12328,25,5
1549,4658,48,6
1550,11135,104,1
1551,1859,255,12
1552,1990,26,5
1553,3546,254,4
1554,9188,100,5
1555,888,67,2
1556,2012,65,1
1557,1087,171,9
1558,10267,147,2
1559,10116,169,6
1560,13372,13,7
1561,4350,64,5
1562,7994,121,7
1563,7048,84,7
1564,807,172,6
1565,1632,253,7
1566,8936,87,9
1567,4982,131,6
1568,8217,208,6
1569,6764,206,3
1570,519,214,1
1571,7677,130,6
1572,13941,233,8
1573,5164,215,2
1574,5448,28,9
1575,13040,141,3
1576,10384,161,3
1577,6860,105,6
1578,14407,103,2
1579,5454,236,9
1580,2561,197,6
1581,6822,207,9
1582,5509,40,4
1583,14608,86,3
1584,13038,173,8
1585,8801,8,23
1586,12919,159,1
1587,2235,80,2
1588,12306,120,3
1589,14033,25,2
1590,13310,190,7
1591,11163,3,1
1592,6940,161,6
1593,5179,245,6
1594,1027,96,6
1595,9323,159,4
1596,7591,64,2
1597,837,216,4
1598,4705,94,3
1599,4475,202,1
1600,3711,125,9
1601,15677,114,9
1602,6400,67,9
1603,1400,126,8
1604,7318,161,2
1605,8095,176,7
1606,8042,204,4
1607,13650,235,3
1608,3985,43,2
1609,13418,67,3
1610,8735,196,9
1611,5700,111,1
1612,8685,41,7
1613,8915,186,25
1614,6195,209,2
1615,13625,163,8
1616,8129,198,4
1617,2731,104,2
1618,645,153,9
1619,15362,37,6
1620,14347,66,7
1621,1677,227,8
1622,1568,33,1
1623,13615,18,2
1624,2026,247,1
1625,3527,11,9
1626,11568,216,4
1627,1594,253,9
1628,8144,220,9
1629,13438,33,7
1630,11207,216,7
1631,2209,62,5
1632,8995,162,2
1633,5638,187,7
1634,14054,103,8
1635,1944,62,3
1636,14779,238,7
1637,12250,134,5
1638,10460,152,5
1639,5939,10,20
1640,3008,129,9
1641,9903,170,5
1642,5390,175,2
1643,5539,176,3
1644,5062,181,7
1645,6974,75,1
1646,7337,77,1
1647,14318,6,4
1648,8490,17,1
1649,1875,130,8
1650,7507,237,8
1651,15796,84,4
1652,9060,181,2
1653,5619,11,6
1654,9733,168,2
1655,2205,47,8
1656,11123,14,3
1657,13965,84,5
1658,4891,243,6
1659,3701,145,9
1660,10669,136,8
1661,3104,96,8
1662,13412,92,9
1663,3523,3,5
1664,4148,141,6
1665,1130,253,9
1666,7459,209,4
1667,1888,151,21
1668,11280,25,6
1669,1990,82,4
1670,6873,76,3
1671,6416,149,3
1672,7483,82,2
1673,15217,128,21
1674,14304,8,6
1675,13660,82,2
1676,9928,15,20
1677,11893,171,4
1678,8151,151,5
1679,5923,28,7
1680,9376,227,4
1681,7834,143,3
1682,566,166,7
1683,15406,251,5
1684,12027,198,1
1685,2425,182,6
1686,10400,126,8
1687,9644,19,6
1688,3843,66,5
1689,9663,60,5
1690,11010,138,8
1691,9299,138,3
1692,748,227,3
1693,11495,86,7
1694,8298,215,6
1695,13587,115,6
1696,3946,100,3
1697,8900,242,7
1698,13371,248,8
1699,8226,91,1
1700,11262,163,1
1701,823,144,1
1702,6427,13,7
1703,1428,154,9
1704,3649,119,5
1705,13319,208,4
1706,10003,97,2
1707,10552,108,2
1708,13660,192,1
1709,14958,174,2
1710,4338,65,7
1711,3922,239,1
1712,1112,48,20
1713,14844,186,4
1714,7468,252,7
1715,8837,45,9
1716,2436,58,7
1717,7035,69,6
1718,12886,91,7
1719,15742,107,3
1720,4761,208,3
1721,11699,131,7
1722,8647,115,5
1723,11916,48,4
1724,10630,78,8
1725,2174,173,3
1726,5795,169,2
1727,7611,247,6
1728,396,98,7
1729,1147,144,9
1730,7839,165,9
1731,9299,65,15
1732,12811,151,5
1733,3552,41,7
1734,10583,172,1
1735,11577,18,2
1736,5227,67,6
1737,1447,260,5
1738,2308,175,19
1739,4009,131,1
1740,2321,90,15
1741,2046,182,9
1742,3057,22,9
1743,15805,259,4
1744,12953,43,3
1745,10757,251,26
1746,12988,83,8
1747,1503,193,2
1748,4629,33,10
1749,10449,253,1
1750,2075,54,2
1751,10426,196,2
1752,5552,23,5
1753,8414,187,8
1754,12994,209,1
1755,14498,79,4
1756,3066,249,14
1757,11540,113,5
1758,4522,176,4
1759,7072,148,16
1760,12497,242,6
1761,14009,255,16
1762,5192,204,4
1763,5548,94,5
1764,1665,143,7
1765,9892,235,4
1766,10836,126,9
1767,2707,110,15
1768,8082,209,2
1769,7802,243,5
1770,150,59,8
1771,4501,125,6
1772,9214,242,4
1773,5966,33,5
1774,14683,70,5
1775,9051,148,17
1776,14860,37,6
1777,11876,169,9
1778,6852,94,8
1779,6787,257,4
1780,7726,192,2
1781,8297,99,3
1782,12839,183,4
1783,6633,128,19
1784,10139,198,15
1785,6009,123,4
1786,5761,56,9
1787,11486,61,5
1788,13085,138,2
1789,948,250,2
1790,9603,260,9
1791,552,100,6
1792,13980,96,7
1793,10931,73,3
1794,8719,132,22
1795,2806,137,7
1796,645,27,8
1797,12176,81,1
1798,12034,245,8
1799,14201,41,6
1800,5044,146,6
1801,15611,29,4
1802,9565,168,5
1803,9801,190,4
1804,380,18,1
1805,10493,102,4
1806,2932,199,5
1807,12242,167,9
1808,8599,158,5
1809,7748,220,5
1810,14209,94,3
1811,6591,113,1
1812,11443,121,8
1813,6176,191,2
1814,3947,93,3
1815,11741,57,4
1816,9837,4,6
1817,5512,161,7
1818,7713,200,9
1819,2223,21,9
1820,10776,133,5
1821,13908,112,3
1822,11178,81,8
1823,6391,49,16
1824,3808,128,8
1825,14409,194,9
1826,7365,55,3
1827,3726,127,4
1828,4795,90,3
1829,10151,137,12
1830,2193,228,2
1831,10178,232,8
1832,10495,26,2
1833,14168,25,8
1834,1424,223,2
1835,14502,22,4
1836,14448,110,6
1837,4588,60,2
1838,2772,243,6
1839,2891,6,5
1840,10024,17,5
1841,7556,8,20
1842,6996,109,21
1843,8274,168,1
1844,12252,122,6
1845,6624,28,1
1846,5281,7,5
1847,11389,201,8
1848,6656,215,2
1849,1635,151,1
1850,6831,140,9
1851,4057,126,15
1852,9658,72,9
1853,14179,40,4
1854,2070,58,1
1855,4586,252,1
1856,10190,143,9
1857,3538,253,6
1858,3303,258,4
1859,6131,259,21
1860,2000,140,2
1861,6206,176,1
1862,13380,185,9
1863,12374,6,2
1864,6865,82,4
1865,2386,14,4
1866,2263,34,6
1867,4214,94,8
1868,6017,72,2
1869,15218,127,8
1870,6893,151,3
1871,6273,72,5
1872,903,221,2
1873,11174,4,8
1874,7040,86,2
1875,8679,168,1
1876,1980,60,1
1877,12049,101,9
1878,4759,71,6
1879,14937,146,2
1880,2347,135,7
1881,9046,16,8
1882,4155,144,4
1883,5784,1,4
1884,1473,36,3
1885,6231,93,3
1886,4565,236,8
1887,6715,247,8
1888,6521,16,5
1889,2640,87,2
1890,5983,97,4
1891,14113,83,9
1892,5478,209,6
1893,14718,122,4
1894,8050,214,4
1895,133,8,3
1896,6081,254,9
1897,8122,8,9
1898,9890,238,1
1899,2285,188,11
1900,15451,224,7
1901,3866,253,7
1902,13114,180,9
1903,6800,238,1
1904,14228,128,16
1905,6353,13,9
1906,6213,94,3
1907,11348,139,1
1908,9413,241,2
1909,15673,187,8
1910,322,24,8
1911,3189,233,6
1912,7258,22,15
1913,10843,103,6
1914,6193,118,20
1915,12650,38,7
1916,3988,218,2
1917,13820,186,2
1918,10616,21,26
1919,13099,36,9
1920,12497,94,2
1921,7765,241,4
1922,2853,64,8
1923,7506,218,8
1924,14023,187,1
1925,9831,27,5
1926,4130,191,8
1927,4091,164,5
1928,14811,10,6
1929,2658,135,2
1930,9668,197,18
1931,10336,160,3
1932,10335,178,3
1933,5016,113,6
1934,15729,107,2
1935,4325,139,28
1936,5667,195,6
1937,10362,54,4
1938,6149,21,5
1939,228,151,5
1940,7653,29,8
1941,9291,238,5
1942,9730,22,4
1943,6802,190,9
1944,14005,33,7
1945,12,172,1
1946,51,84,9
1947,2701,80,1
1948,14396,214,5
1949,1689,13,8
1950,4921,64,8
1951,5672,29,5
1952,1332,182,8
1953,9490,107,5
1954,6871,138,7
1955,10197,242,9
1956,8277,42,4
1957,1636,49,7
1958,1165,111,1
1959,11266,111,2
1960,6813,148,3
1961,6717,229,9
1962,5342,50,6
1963,7458,6,9
1964,10534,108,9
1965,12813,104,1
1966,15423,26,1
1967,3175,180,2
1968,3159,125,5
1969,8616,71,6
1970,14730,91,4
1971,14271,206,1
1972,7283,170,5
1973,4624,68,8
1974,7020,45,3
1975,7590,252,7
1976,584,149,2
1977,12268,115,7
1978,2928,17,3
1979,435,78,15
1980,12511,199,8
1981,2932,179,7
1982,6075,165,14
1983,3588,214,7
1984,13610,76,7
1985,6505,192,6
1986,7587,101,4
1987,7211,86,5
1988,10739,211,4
1989,13791,63,19
1990,9208,56,4
1991,2910,17,24
1992,6978,186,1
1993,849,102,14
1994,1393,176,24
1995,12845,208,1
1996,3179,170,1
1997,14635,24,9
1998,9979,200,8
1999,6575,97,1
2000,3603,64,3
2001,14453,30,5
2002,4788,212,6
2003,718,87,8
2004,8262,76,32
2005,6671,120,7
2006,5457,109,5
2007,13399,225,3
2008,15728,130,5
2009,12271,195,6
2010,9555,251,9
2011,541,81,3
2012,4289,162,7
2013,10122,256,8
2014,8631,183,1
2015,5531,38,16
2016,11022,41,9
2017,1213,106,6
2018,7846,117,8
2019,5926,18,3
2020,6336,196,2
2021,9029,128,5
2022,40,14,9
2023,5732,163,9
2024,9961,98,2
2025,1158,213,9
2026,13840,220,6
2027,8218,187,8
2028,7502,32,25
2029,13991,211,3
2030,10544,29,5
2031,13137,140,3
2032,14771,131,5
2033,7952,72,5
2034,13231,106,6
2035,6188,190,9
2036,12869,122,1
2037,15347,148,2
2038,6241,100,9
2039,7978,27,16
2040,14659,23,3
2041,12753,118,2
2042,3804,158,25
2043,9803,242,16
2044,10778,36,7
2045,13563,248,4
2046,8130,255,2
2047,6276,193,5
2048,5445,161,5
2049,7134,232,9
2050,4094,71,8
2051,9909,189,9
2052,10992,243,8
2053,12230,205,10
2054,5466,186,8
2055,202,42,4
2056,11142,208,17
2057,9693,251,7
2058,13362,202,17
2059,11746,4,7
2060,9774,38,8
2061,4996,13,7
2062,11418,150,2
2063,4012,162,9
2064,11828,253,1
2065,5862,58,3
2066,3752,219,5
2067,14713,168,7
2068,10343,156,8
2069,321,252,4
2070,15375,54,5
2071,13192,109,3
2072,8136,221,20
2073,9660,236,7
2074,13999,20,9
2075,13713,196,29
2076,13592,3,9
2077,8612,242,2
2078,9624,42,19
2079,3984,76,2
2080,10865,256,3
2081,15353,13,6
2082,2654,1,15
2083,15787,157,6
2084,7533,2,7
2085,6551,10,9
2086,11199,193,6
2087,11081,175,9
2088,9323,147,6
2089,1620,22,27
2090,13429,228,1
2091,12955,157,3
2092,2729,192,5
2093,5192,236,2
2094,12254,234,4
2095,9462,26,23
2096,6750,36,1
2097,6998,155,2
2098,11412,150,3
2099,1071,1,1
2100,6197,98,2
2101,11632,226,4
2102,7165,228,1
2103,15375,119,8
2104,3960,30,9
2105,10343,196,24
2106,13037,250,6
2107,8736,187,7
2108,1845,210,6
2109,8866,107,2
2110,12807,239,7
2111,13729,28,1
2112,5504,260,6
2113,8321,195,3
2114,7781,60,8
2115,2171,226,7
2116,13282,200,6
2117,7274,255,5
2118,3955,146,2
2119,10886,67,3
2120,3059,240,2
2121,12268,73,7
2122,1928,183,17
2123,6611,104,4
2124,5439,189,4
2125,10159,173,6
2126,1869,257,8
2127,8942,143,3
2128,4124,85,1
2129,5923,259,9
2130,13155,174,3
2131,8502,100,6
2132,10452,7,22
2133,8926,24,5
2134,3361,35,5
2135,1696,127,8
2136,14980,217,5
2137,12465,223,8
2138,2713,215,6
2139,6867,54,3
2140,7533,153,8
2141,8692,17,1
2142,65,185,5
2143,3065,41,18
2144,13771,59,16
2145,3224,242,4
2146,5896,58,7
2147,11957,7,5
2148,12037,161,1
2149,7624,69,26
2150,2160,210,1
2151,14846,78,5
2152,11891,207,22
2153,15520,231,15
2154,14036,191,7
2155,13147,99,6
2156,6635,43,7
2157,10174,186,2
2158,10659,196,18
2159,7734,238,4
2160,12100,254,2
2161,1720,11,2
2162,9707,145,2
2163,4096,258,7
2164,2286,255,1
2165,11883,103,2
2166,7450,205,9
2167,3198,114,17
2168,14014,75,17
2169,10762,46,5
2170,8219,104,9
2171,4640,244,6
2172,7075,177,4
2173,10097,50,6
2174,7944,191,7
2175,9939,256,15
2176,286,89,7
2177,11709,222,4
2178,9225,5,3
2179,15479,29,2
2180,2921,103,7
2181,9698,2,5
2182,14467,4,3
2183,10281,233,4
2184,941,243,2
2185,10024,118,4
2186,962,181,5
2187,8795,46,8
2188,4824,227,3
2189,8109,176,7
2190,1838,53,8
2191,653,253,1
2192,2699,76,25
2193,12428,186,8
2194,9076,134,5
2195,12351,106,7
2196,13331,254,5
2197,11170,71,6
2198,2164,92,1
2199,2324,137,6
2200,12517,43,2
2201,9776,66,2
2202,3571,34,8
2203,13466,97,8
2204,15497,135,3
2205,15761,217,1
2206,373,10,6
2207,3499,182,1
2208,10064,236,3
2209,852,252,7
2210,5883,52,5
2211,4052,93,3
2212,7513,58,3
2213,12139,250,9
2214,8680,128,1
2215,10727,41,8
2216,3444,101,8
2217,4852,145,7
2218,15025,81,3
2219,12302,135,2
2220,202,149,5
2221,3652,198,5
2222,9777,110,4
2223,8209,191,8
2224,13999,163,2
2225,72,98,9
2226,1167,46,8
2227,1986,181,9
2228,499,217,2
2229,12608,169,9
2230,14307,168,5
2231,8981,172,4
2232,8607,107,1
2233,3682,247,4
2234,11345,205,8
2235,6482,4,8
2236,5497,211,4
2237,10078,226,8
2238,7980,103,8
2239,1561,162,6
2240,14652,198,3
2241,12541,60,8
2242,1320,226,8
2243,11297,58,1
2244,7011,59,1
2245,8365,197,18
2246,10576,230,1
2247,13182,256,2
2248,4718,65,8
2249,11188,215,20
2250,9757,260,1
2251,958,119,2
2252,8181,30,4
2253,3166,254,5
2254,10827,226,2
2255,1592,12,19
2256,8977,18,21
2257,11791,151,8
2258,1598,187,9
2259,3117,41,5
2260,9499,258,34
2261,4175,51,6
2262,2512,231,7
2263,14829,25,23
2264,6476,124,2
2265,4167,77,9
2266,6607,221,8
2267,1625,175,2
2268,6209,2,3
2269,954,32,9
2270,11105,229,9
2271,9438,108,8
2272,10314,156,11
2273,15628,1,1
2274,673,259,7
2275,7466,141,8
2276,12348,136,4
2277,14116,170,28
2278,10865,227,9
2279,14430,161,8
2280,13995,198,6
2281,2861,45,6
2282,5385,17,2
2283,8606,196,1
2284,10713,207,2
2285,12011,136,8
2286,10692,218,1
2287,8877,17,1
2288,10032,84,6
2289,235,72,4
2290,10364,245,8
2291,6310,3,3
2292,2141,214,5
2293,1119,233,4
2294,6444,208,6
2295,5834,102,7
2296,8797,66,21
2297,14135,258,7
2298,9144,162,8
2299,15448,145,4
2300,3367,27,1
2301,7467,214,2
2302,1133,134,2
2303,9061,182,2
2304,8017,63,3
2305,14050,68,5
2306,15347,249,6
2307,11720,44,1
2308,5355,100,8
2309,8795,143,6
2310,5506,197,3
2311,9438,172,1
2312,9276,156,3
2313,13558,130,5
2314,8712,245,2
2315,14811,32,2
2316,9057,53,9
2317,15547,159,9
2318,3306,143,1
2319,9377,78,8
2320,12546,30,8
2321,7258,165,5
2322,15319,124,4
2323,12835,230,5
2324,10462,30,4
2325,8205,154,9
2326,10022,93,4
2327,9681,74,3
2328,14118,11,2
2329,10855,236,2
2330,7274,220,4
2331,14924,86,7
2332,9059,83,9
2333,11859,12,13
2334,11252,131,2
2335,4942,130,5
2336,7245,20,5
2337,10831,184,4
2338,5523,191,1
2339,8798,21,3
2340,321,65,8
2341,3018,42,17
2342,4054,20,9
2343,4299,100,1
2344,6763,15,7
2345,2995,54,9
2346,5598,116,8
2347,10891,194,3
2348,15129,112,4
2349,5069,78,8
2350,8341,138,1
2351,6770,21,8
2352,10979,176,6
2353,8698,204,6
2354,14155,183,1
2355,1118,221,8
2356,492,179,6
2357,10194,107,7
2358,3139,251,4
2359,5599,48,5
2360,11776,52,23
2361,6141,163,9
2362,4780,130,7
2363,5036,107,7
2364,9238,43,10
2365,12857,175,22
2366,13358,44,9
2367,4587,57,9
2368,2486,56,4
2369,6713,58,3
2370,1013,60,8
2371,6985,39,1
2372,6334,77,3
2373,14283,181,6
2374,6261,200,22
2375,4500,41,4
2376,13730,243,10
2377,9070,140,1
2378,9273,207,17
2379,12106,168,4
2380,3351,258,4
2381,8048,175,4
2382,11995,252,30
2383,11748,126,9
2384,10607,150,9
2385,8661,104,6
2386,9201,197,7
2387,7279,133,32
2388,643,196,6
2389,12493,202,9
2390,8287,217,7
2391,3866,195,3
2392,9873,114,9
2393,11884,193,5
2394,5331,95,6
2395,2792,121,3
2396,3983,225,2
2397,6910,17,1
2398,2796,134,9
2399,1273,151,4
2400,14292,43,5
2401,7104,204,2
2402,8014,77,6
2403,11947,249,7
2404,8141,158,6
2405,416,11,38
2406,436,59,8
2407,15566,10,6
2408,9783,159,1
2409,12338,210,5
2410,10069,170,8
2411,15782,238,2
2412,5650,222,7
2413,4261,62,3
2414,9653,247,30
2415,1549,141,6
2416,8750,116,2
2417,1618,24,20
2418,12436,178,8
2419,15429,114,1
2420,10707,220,19
2421,15386,5,3
2422,4633,213,1
2423,2004,191,6
2424,9334,93,5
2425,6928,225,14
2426,15277,111,8
2427,7440,178,1
2428,9411,113,9
2429,3804,33,3
2430,743,133,5
2431,536,148,5
2432,13740,90,14
2433,6343,108,5
2434,2875,14,4
2435,8573,191,23
2436,10078,97,2
2437,15571,126,30
2438,5662,153,9
2439,4093,109,6
2440,14563,55,4
2441,9291,173,19
2442,13339,182,9
2443,13586,208,2
2444,2213,219,17
2445,2225,2,5
2446,13529,123,4
2447,6141,132,7
2448,7363,79,8
2449,506,13,2
2450,11634,102,4
2451,7713,159,8
2452,2778,35,4
2453,2187,6,1
2454,8951,63,8
2455,5924,171,16
2456,10621,205,4
2457,12413,97,4
2458,14805,116,6
2459,10824,49,18
2460,701,237,2
2461,13017,92,7
2462,8154,39,4
2463,8573,200,9
2464,7905,185,6
2465,6968,57,4
2466,7375,200,6
2467,7095,109,9
2468,4798,66,1
2469,4877,64,9
2470,1585,101,3
2471,14535,176,1
2472,11477,130,3
2473,8922,184,2
2474,6159,193,4
2475,5672,101,8
2476,3658,181,9
2477,1287,129,5
2478,408,7,16
2479,7101,12,4
2480,268,90,4
2481,4442,189,21
2482,7225,29,3
2483,7792,184,7
2484,9916,111,2
2485,13806,140,1
2486,10448,237,9
2487,10137,139,8
2488,9756,82,1
2489,4413,12,7
2490,15146,204,9
2491,7175,125,25
2492,9328,66,2
2493,3631,20,10
2494,1281,167,9
2495,12080,242,8
2496,3358,223,2
2497,12582,79,8
2498,3047,68,1
2499,12718,198,6
2500,7283,89,7
2501,15281,136,13
2502,114,209,6
2503,8886,123,5
2504,15699,211,2
2505,5586,170,13
2506,11512,152,6
2507,1063,219,23
2508,3310,256,8
2509,3575,108,3
2510,14500,138,7
2511,4804,238,4
2512,5350,71,2
2513,8043,197,6
2514,624,179,1
2515,14082,43,21
2516,4951,45,9
2517,1648,5,9
2518,1478,12,9
2519,5965,143,3
2520,12693,40,7
2521,14794,197,5
2522,2492,145,4
2523,12179,176,24
2524,3270,214,4
2525,8139,69,3
2526,7037,9,9
2527,13312,117,4
2528,4896,193,8
2529,14118,110,8
2530,10302,94,21
2531,12189,165,6
2532,2513,196,3
2533,11473,110,28
2534,2883,239,3
2535,14589,6,4
2536,9452,9,8
2537,10841,255,8
2538,8471,235,4
2539,9683,201,7
2540,56,32,30
2541,11569,198,7
2542,12157,16,5
2543,9908,233,1
2544,1823,48,2
2545,10462,14,2
2546,10852,226,6
2547,14213,186,5
2548,913,190,9
2549,10379,6,15
2550,8825,229,9
2551,12431,150,19
2552,2222,214,2
2553,12753,128,16
2554,9413,227,3
2555,4188,66,5
2556,7293,152,1
2557,9598,142,2
2558,13407,171,3
2559,5927,26,4
2560,9727,21,6
2561,5718,240,5
2562,13467,213,3
2563,14894,233,5
2564,7407,208,3
2565,9017,248,7
2566,831,209,7
2567,4883,170,7
2568,5565,91,8
2569,1749,7,9
2570,1912,149,7
2571,4475,235,2
2572,8209,192,8
2573,11326,35,7
2574,3474,256,3
2575,5338,256,6
2576,15406,158,23
2577,12480,221,8
2578,2872,216,2
2579,13387,258,3
2580,3524,138,8
2581,3731,203,4
2582,8184,44,3
2583,687,203,10
2584,4454,1,4
2585,7556,6,3
2586,7664,145,1
2587,12297,112,3
2588,2989,49,2
2589,8561,2,9
2590,152,156,3
2591,4535,191,7
2592,5963,255,9
2593,5830,3,9
2594,5253,79,9
2595,14204,39,1
2596,11736,106,1
2597,976,83,23
2598,1661,212,12
2599,1893,176,4
2600,3208,126,9
2601,1662,36,7
2602,6518,60,7
2603,12645,193,3
2604,1884,14,6
2605,2158,180,4
2606,12127,59,8
2607,6226,236,6
2608,2203,226,5
2609,13571,253,9
2610,10892,88,9
2611,14268,84,3
2612,10021,25,8
2613,6887,36,5
2614,15165,59,2
2615,12211,218,4
2616,12223,127,8
2617,3442,44,3
2618,1664,257,7
2619,6205,225,2
2620,10594,157,8
2621,13892,113,4
2622,8645,49,2
2623,10076,227,4
2624,9997,4,1
2625,13503,230,2
2626,14174,69,2
2627,9326,121,8
2628,5970,178,3
2629,6639,232,8
2630,6186,228,3
2631,9834,182,9
2632,5432,194,13
2633,13312,169,4
2634,7357,212,1
2635,14828,133,7
2636,2417,2,7
2637,2812,180,8
2638,11318,2,9
2639,6604,68,2
2640,3069,87,3
2641,14266,72,6
2642,1308,156,5
2643,3746,161,9
2644,4956,86,4
2645,7907,11,1
2646,556,205,2
2647,1389,230,1
2648,2761,203,17
2649,8848,148,9
2650,11819,71,6
2651,7623,193,6
2652,3828,58,15
2653,7055,194,15
2654,10197,164,14
2655,9667,249,1
2656,486,221,5
2657,1112,134,9
2658,1337,193,7
2659,12379,211,24
2660,1384,227,5
2661,5758,185,6
2662,3033,45,1
2663,2142,73,2
2664,7855,85,1
2665,13707,194,1
2666,8868,31,5
2667,10383,97,9
2668,1764,15,1
2669,10201,50,7
2670,5347,224,15
2671,338,240,15
2672,10435,53,9
2673,10238,79,4
2674,5159,154,4
2675,5131,51,3
2676,8841,239,26
2677,13465,55,3
2678,2489,39,7
2679,13423,50,2
2680,13353,170,5
2681,5752,32,2
2682,7968,229,2
2683,11635,131,5
2684,8192,212,9
2685,15248,99,5
2686,13388,44,3
2687,12220,9,5
2688,3806,186,6
2689,1516,194,3
2690,6827,18,9
2691,13604,8,26
2692,9875,149,3
2693,12581,211,5
2694,11863,8,5
2695,14604,254,5
2696,12672,150,1
2697,1593,180,4
2698,7798,214,7
2699,11981,127,17
2700,4120,105,6
2701,3001,46,18
2702,4619,203,6
2703,195,12,3
2704,662,16,5
2705,2983,9,5
2706,10733,9,1
2707,14901,29,2
2708,13671,114,9
2709,4989,129,2
2710,10567,7,7
2711,12587,251,27
2712,4782,66,1
2713,7673,65,5
