,CustomerID,OrderDate,SalesChannel,LocationID
589,957,2024-05-25 17:42:54,In-Store,4
590,1123,2024-10-10 05:12:09,Online,34
591,1267,2024-09-12 01:23:11,In-Store,14
592,635,2024-02-25 14:40:17,Catering,45
593,1112,2024-04-10 09:58:10,In-Store,68
594,2419,2024-05-22 15:44:31,Online,51
595,379,2024-12-27 09:13:57,In-Store,93
596,2344,2024-06-08 21:09:54,In-Store,78
597,1986,2024-02-23 02:13:43,In-Store,43
598,2919,2024-09-18 21:28:32,Catering,16
599,580,2024-03-19 18:54:36,Catering,74
600,2288,2024-06-20 01:59:00,Online,89
601,982,2024-04-21 14:38:38,Online,90
602,131,2024-03-28 10:55:28,Catering,63
603,1789,2024-05-17 13:31:46,Online,28
604,292,2024-10-27 00:46:50,In-Store,22
605,1467,2024-03-11 08:50:39,Online,73
606,2260,2024-05-05 11:08:08,In-Store,24
607,938,2024-07-08 06:10:43,Online,41
608,46,2024-07-06 04:59:35,In-Store,77
609,1756,2024-05-06 08:55:53,Online,11
610,1289,2024-11-09 13:06:33,Catering,85
611,954,2024-04-13 04:33:56,Online,29
612,451,2024-02-28 15:32:18,Catering,1
613,1264,2024-10-24 02:51:13,Online,30
614,1738,2024-04-17 10:39:23,In-Store,7
615,2420,2024-01-30 20:08:07,In-Store,34
616,2353,2024-05-10 11:16:51,Online,9
617,1554,2024-08-03 15:13:52,Online,96
618,2039,2024-03-02 23:15:39,Online,27
619,1135,2024-04-29 03:29:24,Online,39
620,2054,2024-03-22 12:53:53,In-Store,81
621,1605,2024-11-15 18:58:06,Online,61
622,2517,2024-07-14 21:15:40,Catering,47
623,1064,2024-06-01 13:27:00,Online,61
624,377,2024-02-05 05:18:25,Catering,41
625,2489,2024-02-04 03:35:55,Online,45
626,738,2024-09-04 02:04:21,Online,78
627,945,2024-08-05 07:16:48,In-Store,18
628,502,2024-08-23 21:05:50,In-Store,97
629,856,2024-10-11 04:11:00,Online,64
630,2991,2024-04-07 01:31:49,Online,59
631,2463,2024-04-01 16:32:08,Online,27
632,2635,2024-06-21 10:07:45,Catering,22
633,836,2025-01-06 23:00:16,Catering,9
634,1948,2024-07-04 17:08:38,Online,49
635,2876,2024-07-18 05:59:32,In-Store,51
636,2078,2024-07-28 02:10:30,Catering,83
637,2713,2024-04-26 20:05:37,In-Store,91
638,661,2024-03-18 12:47:51,Online,23
639,2828,2024-10-11 06:47:52,Online,85
640,1405,2024-12-05 14:47:39,Online,29
641,1143,2024-08-26 23:43:22,Online,57
642,29,2024-11-10 13:28:24,In-Store,75
643,2924,2024-03-26 21:41:08,Catering,28
644,2584,2024-07-28 05:49:03,In-Store,98
645,208,2024-04-27 13:01:34,Online,68
646,1836,2024-10-29 03:59:20,Online,12
647,2108,2024-12-31 11:48:59,Online,25
648,2014,2024-04-29 08:59:46,In-Store,41
649,1030,2024-09-13 05:37:58,In-Store,84
650,2976,2024-02-24 08:43:19,Catering,40
651,1908,2024-07-07 07:39:39,Online,72
652,2575,2024-05-06 11:07:44,Online,65
653,2423,2024-07-01 09:38:37,Online,19
654,407,2024-12-15 02:12:36,Catering,65
655,3027,2024-05-01 22:43:01,Online,46
656,152,2024-02-25 14:36:26,Catering,80
657,266,2024-08-09 10:38:16,Catering,50
658,1633,2024-06-21 01:23:53,In-Store,2
659,989,2024-11-29 07:19:09,Online,66
660,60,2024-01-28 09:56:46,Catering,48
661,753,2024-01-27 06:02:45,In-Store,16
662,3091,2024-10-27 17:48:08,Online,60
663,342,2024-07-03 11:38:15,In-Store,9
664,1767,2024-04-05 06:25:17,Online,63
665,791,2024-02-22 08:44:00,Online,33
666,243,2024-05-08 17:57:21,In-Store,73
667,2364,2024-12-20 08:11:00,Catering,55
668,2342,2024-11-10 23:47:55,Online,20
669,1498,2024-02-07 05:04:16,In-Store,32
670,1742,2024-06-05 20:26:22,Catering,59
671,2403,2024-05-20 18:47:40,In-Store,49
672,2147,2024-09-19 13:30:34,Online,10
673,2293,2024-07-10 11:26:28,Catering,34
674,369,2024-07-24 13:22:28,In-Store,72
675,2709,2024-09-04 08:50:36,Catering,36
676,1112,2024-01-22 18:50:55,Online,76
677,1258,2024-04-09 16:58:48,Catering,70
678,2414,2024-08-11 18:34:14,Catering,86
679,1141,2024-09-09 08:16:29,In-Store,3
680,1301,2024-11-18 14:47:42,Catering,84
681,2862,2024-05-16 10:42:46,Online,73
682,406,2024-02-01 14:16:56,Catering,62
683,2296,2024-09-01 09:27:20,In-Store,48
684,3118,2024-07-05 18:54:31,In-Store,22
685,1073,2024-02-15 14:18:39,Online,85
686,435,2024-07-27 14:18:53,Online,43
687,1592,2024-09-22 11:09:45,In-Store,5
688,1101,2024-07-03 23:47:33,In-Store,3
689,2823,2024-04-21 01:22:36,Online,98
690,261,2024-09-29 18:06:07,In-Store,23
691,155,2024-11-23 00:06:06,Online,76
692,293,2024-12-28 10:00:41,Online,72
693,1652,2024-01-25 04:03:27,Online,62
694,404,2024-02-23 05:14:42,In-Store,63
695,1606,2024-04-03 20:03:22,Online,86
696,564,2024-11-21 09:28:48,Online,98
697,491,2024-04-08 04:45:36,Online,88
698,42,2024-05-27 19:30:03,Catering,65
699,771,2024-05-14 05:43:26,In-Store,88
700,2789,2024-04-20 09:49:25,Online,38
701,1424,2025-01-03 02:24:24,Online,5
702,822,2024-06-18 02:35:11,Online,80
703,1101,2025-01-12 05:31:37,In-Store,69
704,293,2024-06-15 05:57:40,In-Store,4
705,1182,2024-06-14 14:12:07,Online,59
706,620,2024-10-12 10:30:02,Online,54
707,958,2024-10-10 13:50:29,In-Store,93
708,116,2024-11-23 14:11:23,Online,9
709,78,2024-12-15 21:02:27,In-Store,5
710,633,2024-01-21 13:47:31,In-Store,82
711,2856,2024-08-10 12:03:54,Online,32
712,2146,2024-10-21 09:14:22,Online,15
713,1548,2024-02-04 10:50:13,Catering,64
714,1848,2024-02-03 19:37:51,Online,93
715,880,2024-08-26 00:58:59,Online,59
716,2175,2024-09-20 12:08:01,Online,1
717,2738,2024-05-22 00:02:16,Online,9
718,25,2024-01-23 10:13:56,Catering,40
719,342,2024-09-14 21:01:34,In-Store,5
720,2129,2024-12-29 00:07:42,Catering,45
721,1,2024-10-25 07:50:44,In-Store,32
722,2231,2024-01-29 17:07:17,In-Store,44
723,913,2024-04-26 21:18:13,In-Store,87
724,1134,2024-06-18 08:25:31,Catering,96
725,942,2024-06-07 07:40:12,Online,90
726,1854,2024-08-28 11:45:50,In-Store,45
727,252,2024-05-26 00:03:21,Online,87
728,1150,2024-12-18 02:28:50,Online,23
729,3015,2024-08-18 11:43:02,Catering,6
730,2786,2024-06-19 06:58:32,Catering,24
731,2540,2024-07-24 19:13:55,Online,8
732,1504,2024-08-12 13:06:11,Online,10
733,368,2024-05-20 02:09:47,In-Store,93
734,2610,2024-08-14 07:11:30,Online,69
735,2975,2024-09-11 16:29:13,Catering,56
736,2047,2024-11-16 02:55:45,In-Store,21
737,1744,2024-11-24 19:30:00,In-Store,50
738,1041,2024-07-18 22:19:19,Online,67
739,2462,2024-11-16 07:15:54,Online,18
740,96,2024-03-11 18:40:57,Online,6
741,1642,2024-06-12 22:01:37,Catering,82
742,263,2024-09-27 16:26:44,Online,98
743,1103,2024-09-25 17:17:12,In-Store,46
744,2642,2024-05-21 05:14:16,Online,4
745,2711,2024-03-28 08:26:44,Online,49
746,3115,2024-05-26 04:58:05,Online,35
747,170,2024-09-12 20:54:04,Online,96
748,1669,2024-11-28 01:50:57,Catering,34
749,98,2024-09-12 10:47:38,Catering,31
750,991,2024-04-12 04:31:15,Online,77
751,2620,2024-03-05 01:42:55,In-Store,75
752,3002,2024-11-19 22:19:29,In-Store,19
753,1154,2024-11-22 00:59:15,In-Store,29
754,1617,2024-10-12 07:25:30,Online,14
755,869,2024-09-10 15:15:23,Catering,97
756,1023,2024-01-18 21:43:08,Online,37
757,1481,2024-01-26 10:41:55,Online,3
758,927,2024-06-22 02:59:51,Online,12
759,430,2024-05-10 21:31:04,Online,68
760,1957,2024-09-10 17:53:37,Online,66
761,1468,2024-10-26 07:44:52,Online,56
762,557,2024-12-24 16:07:54,Online,74
763,614,2024-04-26 18:16:43,Online,27
764,992,2024-02-28 19:41:47,In-Store,21
765,275,2024-03-10 18:40:49,In-Store,18
766,1405,2024-06-25 06:46:33,Online,62
767,3127,2024-03-14 11:46:16,Online,28
768,288,2024-10-13 05:09:56,In-Store,86
769,1806,2024-05-31 19:14:19,Online,42
770,2978,2024-08-26 03:04:56,In-Store,8
771,952,2024-02-05 01:13:45,Online,44
772,550,2024-06-13 02:08:42,In-Store,56
773,227,2024-02-14 18:01:43,In-Store,27
774,2959,2024-07-17 06:15:10,In-Store,6
775,1907,2024-11-20 16:46:16,Catering,65
776,224,2024-06-17 03:30:17,In-Store,71
777,1695,2024-09-26 20:36:48,Catering,2
778,556,2024-12-24 05:49:50,Online,9
779,1908,2024-06-14 19:12:56,In-Store,95
780,2660,2024-10-14 03:05:16,In-Store,61
781,1510,2025-01-14 01:05:50,In-Store,93
782,1765,2025-01-02 15:57:37,Online,32
783,829,2024-09-10 14:57:15,Online,73
784,567,2024-06-21 00:36:37,In-Store,64
785,2445,2024-11-13 09:37:43,Catering,62
786,2881,2024-07-28 06:51:35,Online,76
787,267,2024-04-26 16:57:31,Online,96
788,1930,2024-09-03 09:16:13,Catering,30
789,1113,2024-05-24 09:08:05,Online,69
790,445,2024-02-17 05:46:24,Online,76
791,2245,2024-08-06 12:33:43,Catering,51
792,379,2024-03-16 21:59:20,Catering,8
793,1804,2024-05-12 15:51:32,Online,88
794,2321,2024-08-05 11:38:55,In-Store,15
795,878,2024-05-24 02:08:18,In-Store,91
796,1833,2024-03-05 06:20:39,Online,92
797,2518,2024-10-11 12:18:16,In-Store,93
798,1611,2024-02-20 02:29:39,Online,75
799,119,2024-10-03 07:07:25,Catering,23
800,1980,2024-12-21 03:03:11,In-Store,76
801,911,2024-07-03 21:48:33,Catering,19
802,1911,2024-09-23 00:06:14,Online,31
803,575,2024-10-05 05:32:12,In-Store,92
804,1195,2024-11-27 22:41:34,Online,55
805,2298,2024-07-29 23:33:57,Online,4
806,2809,2024-06-07 03:28:10,Catering,18
807,363,2024-04-24 00:18:53,In-Store,52
808,1596,2024-10-21 12:06:30,Catering,66
809,1894,2024-11-08 07:41:06,Online,8
810,1958,2024-08-16 17:47:06,In-Store,15
811,2015,2024-10-20 01:20:54,Online,76
812,2666,2025-01-01 19:22:17,Online,45
813,2660,2024-10-27 00:29:41,Online,51
814,2420,2024-02-03 01:00:44,In-Store,28
815,465,2024-09-28 15:51:22,Online,66
816,2089,2024-07-09 04:11:29,Online,94
817,1190,2024-02-04 22:33:17,Online,16
818,1893,2024-12-23 13:19:03,Online,47
819,542,2024-04-05 06:31:04,Online,67
820,937,2024-03-13 23:54:01,In-Store,29
821,2414,2024-12-16 07:18:58,In-Store,4
822,1891,2024-07-18 11:40:12,Catering,31
823,919,2024-01-27 13:47:25,Online,45
824,2891,2025-01-17 05:18:26,Catering,48
825,284,2024-08-30 07:42:48,In-Store,88
826,53,2024-10-27 23:54:46,Online,60
827,600,2024-07-28 23:59:49,In-Store,81
828,2064,2024-02-10 19:12:25,In-Store,79
829,2537,2024-05-03 23:35:18,In-Store,53
830,1897,2024-03-05 10:59:29,In-Store,74
831,1847,2024-12-12 13:34:56,Online,20
832,509,2024-11-15 03:10:20,Online,79
833,1227,2024-09-28 04:33:18,Online,5
834,1065,2024-09-12 03:34:32,Online,1
835,618,2024-11-14 01:58:59,In-Store,95
836,1751,2024-01-28 10:15:33,Catering,82
837,1374,2024-10-16 05:27:07,In-Store,30
838,1353,2024-03-08 09:09:46,Catering,38
839,285,2024-06-10 08:30:30,Online,6
840,430,2024-06-28 22:21:19,Catering,24
841,2725,2024-12-15 19:40:54,Catering,2
842,602,2024-12-06 23:01:42,Online,37
843,1233,2024-03-16 20:10:37,Online,98
844,3040,2025-01-06 18:31:54,In-Store,51
845,2968,2024-10-23 21:55:23,Online,18
846,2141,2024-03-19 06:01:09,In-Store,79
847,585,2024-03-04 13:57:11,In-Store,17
848,131,2024-10-23 04:05:28,Online,91
849,2392,2024-04-04 13:15:40,Online,73
850,1387,2024-10-31 10:48:16,Online,83
851,1778,2024-10-01 16:41:05,Online,72
852,2737,2024-11-16 19:05:53,Online,74
853,2284,2024-12-28 21:59:53,In-Store,15
854,47,2024-07-28 06:41:34,Online,97
855,612,2024-11-25 19:07:10,Online,2
856,1922,2024-06-24 01:32:45,Catering,33
857,2835,2024-07-11 15:18:47,Catering,58
858,1127,2024-09-03 01:46:50,Online,79
859,1673,2025-01-05 05:11:22,In-Store,54
860,829,2024-02-09 03:31:43,Online,47
861,1886,2024-07-09 05:45:34,In-Store,76
862,1256,2024-12-15 19:40:01,Catering,63
863,444,2024-04-18 18:49:35,Online,21
864,217,2024-03-12 19:10:06,Online,7
865,2758,2024-12-22 23:28:05,Catering,3
866,1155,2024-01-23 13:14:45,Catering,18
867,1085,2024-12-31 06:56:21,Online,35
868,1892,2024-04-12 21:58:58,In-Store,74
869,815,2024-11-01 18:38:39,Online,59
870,213,2024-08-16 18:14:38,In-Store,59
871,2293,2025-01-04 22:24:06,Online,41
872,2296,2024-08-20 23:00:37,Online,77
873,2656,2024-07-06 02:41:45,In-Store,13
874,708,2024-02-19 14:48:30,In-Store,3
875,2170,2024-11-11 04:33:50,Online,63
876,1548,2024-10-25 23:41:30,Catering,44
877,2685,2024-06-20 00:44:01,Online,66
878,1446,2024-11-04 11:57:04,Online,23
879,2123,2024-07-20 12:54:24,In-Store,36
880,3100,2024-09-28 05:25:45,Catering,81
881,2370,2024-08-18 00:39:09,In-Store,64
882,1027,2024-08-06 17:53:55,Online,61
883,1394,2024-12-10 23:22:50,Online,53
884,294,2024-04-16 02:37:42,In-Store,71
885,2224,2024-08-15 15:29:24,In-Store,96
886,812,2024-12-27 14:34:42,In-Store,54
887,1370,2024-01-23 07:26:12,In-Store,30
888,1679,2024-09-15 22:37:07,In-Store,97
889,2270,2024-08-09 02:34:57,Online,13
890,2645,2024-06-09 18:55:50,Catering,12
891,1575,2024-08-13 02:58:37,Online,88
892,615,2024-05-11 22:38:55,In-Store,55
893,686,2024-11-07 23:06:54,In-Store,42
894,1799,2024-05-19 14:30:39,Online,35
895,2389,2024-04-30 05:45:38,Online,88
896,2815,2024-03-01 20:03:23,Catering,69
897,155,2024-02-18 12:52:34,Online,92
898,2440,2024-07-04 19:25:36,Online,94
899,2942,2024-04-25 06:06:01,Online,27
900,2300,2024-07-15 00:09:32,Online,17
901,1711,2024-04-02 06:12:34,In-Store,34
902,2448,2024-09-25 08:20:56,Online,99
903,2022,2024-11-16 13:05:45,In-Store,28
904,2624,2025-01-14 02:42:46,Online,35
905,2848,2025-01-01 00:59:22,Online,3
906,61,2024-12-04 05:12:10,In-Store,18
907,782,2024-10-20 01:40:11,Online,31
908,2233,2024-09-13 09:38:31,Online,92
909,114,2025-01-11 21:41:46,Online,79
910,1346,2024-02-08 18:02:30,Online,9
911,849,2024-05-30 14:46:51,Catering,99
912,1352,2024-02-24 22:00:44,In-Store,91
913,1913,2024-06-03 04:48:42,Online,41
914,2820,2024-07-22 15:12:52,Online,68
915,1766,2024-07-08 03:42:24,Online,26
916,2484,2024-10-31 11:41:10,In-Store,44
917,3124,2025-01-01 14:30:47,Online,97
918,727,2024-09-29 19:41:23,Online,70
919,1322,2024-09-12 14:00:39,Online,76
920,892,2024-11-02 07:07:21,In-Store,31
921,2337,2024-07-07 02:37:35,Catering,13
922,279,2024-11-22 15:44:42,Online,23
923,3103,2024-05-01 05:59:11,Online,3
924,954,2024-04-19 20:07:44,In-Store,6
925,1423,2025-01-04 03:24:54,Online,6
926,2874,2024-07-20 11:03:08,In-Store,34
927,189,2024-03-26 21:36:06,Catering,59
928,916,2024-10-26 21:58:48,In-Store,61
929,787,2024-06-11 14:28:18,In-Store,2
930,2230,2024-12-09 18:22:59,Online,73
931,2200,2024-06-23 12:55:21,In-Store,84
932,813,2024-09-18 22:55:20,Online,86
933,2282,2024-03-28 21:43:04,In-Store,92
934,2533,2024-07-18 02:49:25,Online,59
935,1067,2024-06-03 14:54:34,In-Store,50
936,1977,2024-06-30 09:31:56,In-Store,57
937,2916,2024-12-11 12:03:45,Online,13
938,1475,2025-01-01 00:49:29,In-Store,37
939,1529,2024-04-22 00:58:36,Catering,21
940,1248,2024-02-01 01:11:14,Catering,30
941,457,2024-07-25 09:27:19,Catering,25
942,254,2024-09-24 02:15:08,Online,62
943,1293,2024-02-08 01:36:46,Online,23
944,160,2024-03-19 12:08:53,In-Store,72
945,1255,2024-08-12 13:15:57,In-Store,78
946,696,2024-04-12 19:44:29,Online,68
947,2642,2024-09-23 07:20:20,Online,67
948,1603,2024-10-16 19:16:10,Online,40
949,1725,2024-04-04 08:41:01,In-Store,11
950,1152,2024-11-08 00:36:21,Catering,90
951,2337,2024-02-26 02:51:14,Catering,74
952,1460,2024-08-24 05:52:08,Online,68
953,1265,2024-02-18 08:55:14,In-Store,40
954,2911,2024-07-17 14:45:49,In-Store,84
955,730,2024-02-29 19:33:58,Online,69
956,1266,2024-10-21 20:56:34,In-Store,59
957,2062,2024-03-03 04:34:30,Catering,72
958,2959,2024-09-14 22:13:58,Catering,46
959,2719,2024-05-19 08:29:28,Online,10
960,1726,2024-09-02 10:06:02,Online,37
961,826,2024-03-27 12:49:48,In-Store,40
962,222,2024-07-05 04:21:07,Online,36
963,262,2024-07-02 20:27:34,Online,18
964,1565,2024-03-03 16:49:47,Online,75
965,2552,2024-02-17 05:28:58,Online,49
966,2525,2024-05-25 20:51:57,Catering,6
967,2729,2024-03-19 00:34:45,Online,31
968,2705,2024-07-15 19:24:58,Online,86
969,2486,2024-09-01 12:10:53,In-Store,44
970,2306,2024-09-29 00:24:02,Online,59
971,1592,2024-11-16 17:16:39,Online,9
972,1667,2024-09-20 02:18:40,Online,28
973,1451,2024-10-23 21:31:28,In-Store,56
974,1040,2024-09-12 23:35:56,Online,4
975,619,2024-02-18 17:10:09,In-Store,36
976,358,2024-01-22 21:52:26,Online,86
977,164,2024-07-01 02:25:46,Catering,29
978,2795,2024-05-19 01:37:13,Online,88
979,3075,2024-11-08 21:02:18,Online,90
980,1522,2024-09-30 15:30:57,Online,18
981,230,2024-04-22 15:09:36,In-Store,69
982,521,2024-02-24 14:23:14,Online,39
983,1060,2024-11-02 05:47:12,Online,83
984,2342,2024-02-28 23:05:53,Online,49
985,1311,2024-02-08 17:12:01,Online,79
986,2306,2024-09-28 10:37:53,Catering,40
987,429,2024-10-01 21:50:04,In-Store,4
988,3044,2024-01-21 01:05:11,In-Store,59
989,995,2024-07-18 15:21:08,In-Store,54
990,917,2024-03-10 23:54:46,Catering,6
991,2517,2024-06-15 03:12:53,In-Store,69
992,2138,2024-10-22 22:55:11,Online,94
993,61,2024-12-22 20:51:21,Catering,93
994,2719,2024-04-12 14:24:58,Online,42
995,3011,2024-02-15 00:37:55,In-Store,28
996,1439,2024-08-15 05:31:12,Online,65
997,1049,2024-08-11 22:45:11,Catering,64
998,856,2024-12-06 21:50:06,Online,9
999,830,2024-02-11 11:39:48,Catering,91
1000,1187,2024-05-15 20:53:08,Online,97
1001,408,2024-02-26 08:30:23,In-Store,97
1002,719,2024-07-17 03:58:02,Catering,68
1003,109,2024-02-27 06:25:28,In-Store,93
1004,317,2024-01-26 10:26:25,In-Store,14
1005,1571,2024-05-19 00:13:02,Online,99
1006,255,2024-07-21 08:42:44,In-Store,4
1007,1042,2024-12-08 16:10:55,Catering,76
1008,1859,2024-08-14 18:19:17,In-Store,98
1009,291,2024-07-17 03:44:08,Online,47
1010,2146,2024-05-19 08:23:52,Catering,5
1011,1868,2024-03-04 01:23:58,Online,30
1012,2702,2024-11-14 07:03:12,In-Store,7
1013,867,2024-03-22 18:30:44,In-Store,74
1014,2311,2024-07-04 23:48:22,In-Store,55
1015,1260,2024-09-17 16:29:42,Online,93
1016,2701,2024-11-14 16:33:26,Online,39
1017,2466,2025-01-07 21:28:41,In-Store,86
1018,2245,2024-03-17 04:55:58,Catering,16
1019,2363,2024-10-09 20:08:42,Catering,52
1020,1509,2024-05-10 01:50:39,Online,97
1021,2496,2024-08-18 18:24:29,Online,48
1022,556,2024-05-20 15:53:57,Online,34
1023,2533,2024-11-05 14:25:28,Online,64
1024,319,2024-09-13 13:56:42,Online,95
1025,1871,2024-04-15 16:33:46,Online,17
1026,2335,2024-07-02 18:48:19,In-Store,5
1027,59,2024-09-16 01:13:09,Catering,78
1028,637,2024-08-10 16:49:07,Catering,50
1029,1644,2024-08-10 15:47:56,In-Store,98
1030,2546,2024-07-22 11:10:10,Online,17
1031,1127,2024-09-08 18:38:13,In-Store,39
1032,2754,2024-06-19 16:42:26,In-Store,40
1033,2926,2024-05-06 20:08:51,Online,55
1034,1885,2024-11-25 11:30:05,Online,74
1035,441,2024-01-24 18:46:27,In-Store,54
1036,2472,2024-08-22 17:35:04,Catering,73
1037,1223,2024-06-24 05:14:09,Online,61
1038,2199,2024-10-06 22:06:56,Catering,9
1039,2143,2025-01-16 03:28:25,Catering,36
1040,3103,2024-04-08 21:10:54,Online,75
1041,1199,2024-05-26 23:38:01,Online,43
1042,262,2024-04-25 19:09:21,In-Store,15
1043,1843,2024-07-27 04:51:02,In-Store,3
1044,2069,2024-08-03 03:25:51,Online,97
1045,2958,2024-04-28 07:50:34,In-Store,6
1046,3058,2025-01-12 00:57:06,In-Store,61
1047,2094,2025-01-14 05:40:13,Catering,20
1048,1294,2024-12-11 23:56:19,In-Store,45
1049,84,2024-01-19 01:09:32,Online,25
1050,1884,2025-01-14 15:39:33,In-Store,6
1051,122,2025-01-12 18:48:59,Catering,58
1052,2959,2024-02-26 11:26:42,In-Store,8
1053,2498,2024-06-13 14:11:47,In-Store,75
1054,797,2024-07-04 08:22:02,Online,19
1055,96,2024-11-18 02:25:12,In-Store,33
1056,537,2024-12-30 00:01:13,Online,71
1057,1643,2024-06-13 07:03:55,In-Store,80
1058,2631,2024-10-27 16:24:52,Online,87
1059,2785,2024-01-20 23:44:35,Online,95
1060,160,2024-05-25 08:24:48,In-Store,84
1061,1942,2024-11-05 04:04:30,In-Store,2
1062,3112,2024-03-07 06:21:56,Online,59
1063,912,2024-05-24 05:37:30,In-Store,7
1064,810,2024-11-25 22:47:31,In-Store,4
1065,1265,2024-05-24 17:47:24,Online,56
1066,3099,2024-01-31 02:06:57,Online,79
1067,353,2024-09-14 04:13:22,In-Store,10
1068,1595,2024-08-29 02:28:48,Online,77
1069,3000,2024-08-19 03:14:24,Online,91
1070,2612,2024-05-04 15:44:46,Online,40
1071,796,2024-06-11 00:20:27,In-Store,92
1072,655,2024-05-04 21:49:10,Online,11
1073,1977,2024-07-20 06:56:33,In-Store,78
1074,2983,2024-10-17 19:19:56,Catering,37
1075,1787,2024-10-14 10:51:52,Online,66
1076,2810,2024-12-19 04:04:09,Online,9
1077,2438,2024-12-25 20:06:37,In-Store,2
1078,2353,2024-06-30 15:24:24,Online,27
1079,270,2024-06-11 09:49:08,In-Store,57
1080,154,2024-11-13 16:26:58,Online,97
1081,2958,2024-12-30 08:00:34,In-Store,62
1082,2353,2024-12-30 15:15:15,Online,23
1083,538,2024-06-14 20:37:18,In-Store,76
1084,1082,2024-05-17 00:55:50,Online,21
1085,644,2024-06-09 12:39:46,Catering,12
1086,2673,2024-07-17 09:08:29,Catering,6
1087,969,2024-04-03 14:00:37,Online,52
1088,2000,2024-11-09 04:01:10,Catering,69
1089,864,2024-12-31 19:27:21,Catering,30
1090,78,2024-05-03 22:51:22,Catering,86
1091,859,2024-05-04 19:20:32,In-Store,20
1092,170,2024-04-29 16:58:35,In-Store,16
1093,1851,2024-04-23 07:44:15,Catering,19
1094,1308,2024-12-15 05:05:19,Online,17
1095,1344,2024-08-15 11:57:32,Catering,57
1096,1757,2024-11-23 23:45:53,Online,15
1097,729,2024-08-22 21:53:05,Online,79
1098,928,2024-09-08 21:17:37,In-Store,64
1099,1907,2024-08-15 00:00:36,Catering,91
1100,2374,2024-11-20 16:11:56,In-Store,14
1101,454,2024-06-29 01:27:02,In-Store,55
1102,2499,2024-07-21 17:04:18,Online,40
1103,3017,2024-11-30 04:42:21,Online,88
1104,1902,2024-06-15 16:48:04,Catering,81
1105,2842,2024-05-22 02:26:23,Online,32
1106,1554,2024-05-16 06:36:34,In-Store,8
